 9.79008,220,0.32540
 9.89960,223,0.33596
10.87330,223,0.34113
11.06376,223,0.33139
 8.95438,217,0.33921
 9.25256,216,0.34555
10.45852,223,0.34331
10.40615,222,0.33584
 8.97102,221,0.34186
 9.41807,218,0.33004
 9.18026,222,0.33727
 8.93713,215,0.34605
10.48925,215,0.33442
 9.61452,218,0.33636
10.89744,224,0.33704
10.82738,218,0.33825
10.27620,222,0.34297
10.01485,222,0.32618
10.74576,221,0.33332
10.36433,222,0.32682
 9.19369,216,0.31936
10.67133,219,0.32199
10.45498,216,0.31665
 9.10437,219,0.32836
10.01926,223,0.32403
10.57411,219,0.34041
10.37714,219,0.33834
10.99073,219,0.32164
11.11270,216,0.32317
10.02748,219,0.34027
10.23797,223,0.32688
 9.24644,216,0.33770
 9.36767,221,0.34184
10.27942,221,0.31854
10.04580,215,0.34677
 9.40166,216,0.32751
 9.56216,222,0.32768
 8.87308,216,0.33645
 9.66870,215,0.31710
11.22567,224,0.32219
10.77955,222,0.33021
10.71332,217,0.33560
10.96931,222,0.33963
10.61599,220,0.33467
10.47624,216,0.34208
10.09746,224,0.32740
 9.40449,215,0.34278
 9.67432,216,0.33550
 9.10861,220,0.34460
10.07670,222,0.33765
10.37013,221,0.33837
10.18090,215,0.32455
 9.34683,217,0.31794
10.74621,217,0.34247
10.03441,221,0.32354
 9.33606,224,0.32375
 9.31657,218,0.33785
 9.12890,216,0.33286
10.19320,222,0.32575
 9.82095,216,0.32894
11.04225,219,0.33822
 9.31267,220,0.33937
10.03663,216,0.34246
10.47096,224,0.31842
 8.97326,217,0.33634
10.83710,217,0.33995
10.62849,215,0.32357
10.64595,221,0.33437
 9.04911,222,0.34652
 9.75572,224,0.32334
 9.83072,215,0.31825
10.01075,224,0.33788
 8.93538,223,0.33637
 9.76570,224,0.32179
10.01173,220,0.33966
11.04232,217,0.31958
 9.55811,222,0.33739
 9.35851,215,0.32046
 8.97606,218,0.31664
10.46277,216,0.33417
10.54358,223,0.33599
10.18199,217,0.32799
 9.51632,224,0.33076
10.09707,219,0.33521
 9.70315,223,0.33647
 9.85222,224,0.32918
 9.77658,216,0.32046
 9.40462,222,0.32325
10.13237,224,0.34638
 9.75294,218,0.33418
11.04394,218,0.33065
 9.36648,220,0.33091
 9.50376,216,0.32904
 9.95774,215,0.33192
10.66789,216,0.33766
 9.35918,220,0.31769
10.60798,216,0.33203
10.85808,223,0.32102
 9.10487,218,0.33520
 9.07521,215,0.33584
 9.31689,223,0.32053
10.11343,224,0.32234
10.33869,219,0.34340
10.48812,216,0.33072
10.72889,220,0.32812
10.66526,223,0.34038
 9.62729,221,0.31947
10.58689,222,0.32423
10.66812,224,0.32911
10.47467,223,0.33927
10.82673,224,0.33241
10.79224,219,0.32847
 9.85795,220,0.33702
10.71852,224,0.31940
 9.20647,220,0.33316
 9.51919,215,0.33243
 9.64889,218,0.32499
10.32740,220,0.34044
 9.55046,219,0.32269
10.25734,224,0.32329
10.10519,221,0.32230
 8.86893,218,0.31931
10.70356,216,0.33442
 9.52528,221,0.33700
10.90038,218,0.32606
10.52131,219,0.34500
10.02477,218,0.32979
 9.20239,216,0.34470
10.52541,224,0.32626
10.98857,215,0.33771
 9.70198,216,0.33656
10.75961,216,0.32216
 9.98256,223,0.34086
 8.96971,220,0.33601
10.61302,215,0.33190
 9.36997,219,0.33145
 9.45447,216,0.32188
 9.67164,220,0.32614
10.60826,224,0.34261
10.81516,215,0.33244
 9.08872,218,0.33086
10.18047,223,0.33483
 9.99442,223,0.33954
10.80697,218,0.32663
 9.35292,218,0.33703
10.43522,222,0.34003
 9.79504,216,0.32016
10.72379,215,0.33465
 8.82848,215,0.32628
11.02643,216,0.34209
10.67707,220,0.34275
10.51809,218,0.33108
10.57645,216,0.32956
 9.07003,220,0.34463
 9.30595,222,0.32851
10.64654,220,0.32004
10.51473,223,0.31951
10.69864,224,0.33794
10.69072,217,0.32242
10.40821,215,0.33661
10.54785,219,0.33550
10.91748,218,0.32940
 9.04793,221,0.31853
10.73318,221,0.34051
 9.83893,220,0.31875
 9.45679,215,0.32745
10.69858,216,0.34497
10.77116,224,0.34094
 9.25027,224,0.33091
10.99111,219,0.32886
10.14372,222,0.32143
 9.66744,224,0.32135
10.47019,221,0.33990
 9.37793,221,0.31853
10.13416,222,0.33156
 9.00141,223,0.33959
 9.94229,217,0.34161
 9.39107,224,0.33519
10.45382,219,0.31992
 9.72818,219,0.32416
10.86375,218,0.33389
 9.10638,216,0.32314
11.23188,215,0.33329
 9.16375,215,0.32961
10.55066,220,0.31965
 9.19792,221,0.34105
 9.83397,217,0.33289
10.55200,221,0.33959
 9.94351,223,0.32878
 9.28119,217,0.34184
 9.80565,221,0.32127
 9.42365,218,0.32383
11.06468,215,0.34152
 9.15504,224,0.32377
 9.42525,224,0.33940
10.71340,216,0.33428
 9.88712,215,0.32389
 9.31134,221,0.33588
10.52193,223,0.34314
10.94669,219,0.33393
10.55172,218,0.32660
 9.13923,222,0.33038
10.58068,222,0.34368
 9.33979,222,0.32979
 9.89578,219,0.33920
10.68040,215,0.31848
 9.51660,216,0.34283
10.18795,220,0.33573
 9.35397,224,0.33602
 8.92745,216,0.32712
10.49130,222,0.34035
11.09975,216,0.34432
10.66501,216,0.31801
10.56511,219,0.33819
10.50488,221,0.33017
10.34116,215,0.32638
 9.22108,216,0.32779
 9.37156,216,0.33995
 9.13602,217,0.32492
 9.75671,219,0.32887
10.04385,220,0.33604
10.02416,224,0.32694
 9.84742,223,0.32918
10.36220,223,0.32371
10.04131,220,0.32213
 9.81548,221,0.34053
10.05555,223,0.33586
 9.18179,222,0.33209
10.32215,220,0.32730
 9.86676,219,0.32407
 9.02142,221,0.33304
 9.64925,220,0.32805
 9.56514,220,0.32906
 9.25295,215,0.33719
 8.77776,218,0.34462
 9.92238,218,0.31868
